,counterpart_area,economy,time,ExternalDebtStock
10368,540,ARG,YR2016,
10369,540,ARG,YR2017,
10370,540,ARG,YR2018,
10371,540,ARG,YR2019,
10372,540,ARG,YR2020,
10373,540,DZA,YR2010,
10374,540,DZA,YR2011,
10375,540,DZA,YR2012,
10376,540,DZA,YR2013,
10377,540,DZA,YR2014,
10378,540,DZA,YR2015,
10379,540,DZA,YR2016,
10380,540,DZA,YR2017,
10381,540,DZA,YR2018,
10382,540,DZA,YR2019,
10383,540,DZA,YR2020,
10384,540,ETH,YR2010,
10385,540,ETH,YR2011,
10386,540,ETH,YR2012,
10387,540,ETH,YR2013,
10388,540,ETH,YR2014,
10389,540,ETH,YR2015,
10390,540,ETH,YR2016,
10391,540,ETH,YR2017,
10392,540,ETH,YR2018,
10393,540,ETH,YR2019,
10394,540,ETH,YR2020,
10395,540,TZA,YR2010,77728908.0
10396,540,TZA,YR2011,77729000.0
10397,540,TZA,YR2012,77728908.0
10398,540,TZA,YR2013,77728908.0
10399,540,TZA,YR2014,77729000.0
10400,540,TZA,YR2015,77729000.0
10401,540,TZA,YR2016,77729000.0
10402,540,TZA,YR2017,77729000.0
10403,540,TZA,YR2018,77729000.0
10404,540,TZA,YR2019,77729000.0
10405,540,TZA,YR2020,77729000.0
10406,540,UZB,YR2010,
10407,540,UZB,YR2011,
10408,540,UZB,YR2012,
10409,540,UZB,YR2013,
10410,540,UZB,YR2014,
10411,540,UZB,YR2015,
10412,540,UZB,YR2016,
10413,540,UZB,YR2017,
10414,540,UZB,YR2018,
10415,540,UZB,YR2019,
10416,540,UZB,YR2020,
10417,540,VNM,YR2010,
10418,540,VNM,YR2011,
10419,540,VNM,YR2012,
10420,540,VNM,YR2013,
10421,540,VNM,YR2014,
10422,540,VNM,YR2015,
10423,540,VNM,YR2016,
10424,540,VNM,YR2017,
10425,540,VNM,YR2018,
10426,540,VNM,YR2019,
10427,540,VNM,YR2020,
10428,543,ARG,YR2010,
10429,543,ARG,YR2011,
10430,543,ARG,YR2012,
10431,543,ARG,YR2013,
10432,543,ARG,YR2014,
10433,543,ARG,YR2015,
10434,543,ARG,YR2016,
10435,543,ARG,YR2017,
10436,543,ARG,YR2018,
10437,543,ARG,YR2019,
10438,543,ARG,YR2020,
10439,543,DZA,YR2010,
10440,543,DZA,YR2011,
10441,543,DZA,YR2012,
10442,543,DZA,YR2013,
10443,543,DZA,YR2014,
10444,543,DZA,YR2015,
10445,543,DZA,YR2016,
10446,543,DZA,YR2017,
10447,543,DZA,YR2018,
10448,543,DZA,YR2019,
10449,543,DZA,YR2020,
10450,543,ETH,YR2010,
10451,543,ETH,YR2011,
10452,543,ETH,YR2012,
10453,543,ETH,YR2013,
10454,543,ETH,YR2014,
10455,543,ETH,YR2015,
10456,543,ETH,YR2016,
10457,543,ETH,YR2017,
10458,543,ETH,YR2018,
10459,543,ETH,YR2019,
10460,543,ETH,YR2020,
10461,543,TZA,YR2010,35422929.2
10462,543,TZA,YR2011,35313275.0
10463,543,TZA,YR2012,35351403.4
10464,543,TZA,YR2013,35422227.2
10465,543,TZA,YR2014,33324587.6
10466,543,TZA,YR2015,31873847.3
10467,543,TZA,YR2016,30921674.5
10468,543,TZA,YR2017,32757127.9
10469,543,TZA,YR2018,31990250.1
10470,543,TZA,YR2019,31807032.4
10471,543,TZA,YR2020,33127840.9
10472,543,UZB,YR2010,
10473,543,UZB,YR2011,
10474,543,UZB,YR2012,
10475,543,UZB,YR2013,
10476,543,UZB,YR2014,
10477,543,UZB,YR2015,
10478,543,UZB,YR2016,
10479,543,UZB,YR2017,
10480,543,UZB,YR2018,
10481,543,UZB,YR2019,
10482,543,UZB,YR2020,
10483,543,VNM,YR2010,
10484,543,VNM,YR2011,
10485,543,VNM,YR2012,
10486,543,VNM,YR2013,
10487,543,VNM,YR2014,
10488,543,VNM,YR2015,
10489,543,VNM,YR2016,
10490,543,VNM,YR2017,
10491,543,VNM,YR2018,
10492,543,VNM,YR2019,
10493,543,VNM,YR2020,
10494,546,ARG,YR2010,2484000.0
10495,546,ARG,YR2011,2484000.0
10496,546,ARG,YR2012,2484000.0
10497,546,ARG,YR2013,2484000.0
10498,546,ARG,YR2014,3579000.0
10499,546,ARG,YR2015,3381000.0
10500,546,ARG,YR2016,2748000.0
10501,546,ARG,YR2017,2312000.0
10502,546,ARG,YR2018,1599000.0
10503,546,ARG,YR2019,867000.0
10504,546,ARG,YR2020,945000.0
10505,546,DZA,YR2010,
10506,546,DZA,YR2011,
10507,546,DZA,YR2012,
10508,546,DZA,YR2013,
10509,546,DZA,YR2014,
10510,546,DZA,YR2015,
10511,546,DZA,YR2016,
10512,546,DZA,YR2017,
10513,546,DZA,YR2018,
10514,546,DZA,YR2019,
10515,546,DZA,YR2020,
10516,546,ETH,YR2010,
10517,546,ETH,YR2011,
10518,546,ETH,YR2012,
10519,546,ETH,YR2013,
10520,546,ETH,YR2014,
10521,546,ETH,YR2015,0.0
10522,546,ETH,YR2016,63628000.0
10523,546,ETH,YR2017,92465000.0
10524,546,ETH,YR2018,141666000.0
10525,546,ETH,YR2019,148386000.0
10526,546,ETH,YR2020,151605000.0
10527,546,TZA,YR2010,
10528,546,TZA,YR2011,
10529,546,TZA,YR2012,
10530,546,TZA,YR2013,
10531,546,TZA,YR2014,
10532,546,TZA,YR2015,
10533,546,TZA,YR2016,
10534,546,TZA,YR2017,
10535,546,TZA,YR2018,
10536,546,TZA,YR2019,
10537,546,TZA,YR2020,
10538,546,UZB,YR2010,
10539,546,UZB,YR2011,
10540,546,UZB,YR2012,
10541,546,UZB,YR2013,
10542,546,UZB,YR2014,
10543,546,UZB,YR2015,
10544,546,UZB,YR2016,
10545,546,UZB,YR2017,
10546,546,UZB,YR2018,
10547,546,UZB,YR2019,
10548,546,UZB,YR2020,
10549,546,VNM,YR2010,
10550,546,VNM,YR2011,
10551,546,VNM,YR2012,
10552,546,VNM,YR2013,
10553,546,VNM,YR2014,
10554,546,VNM,YR2015,
10555,546,VNM,YR2016,
10556,546,VNM,YR2017,
10557,546,VNM,YR2018,
10558,546,VNM,YR2019,
10559,546,VNM,YR2020,
10560,549,ARG,YR2010,
10561,549,ARG,YR2011,
10562,549,ARG,YR2012,
10563,549,ARG,YR2013,
10564,549,ARG,YR2014,
10565,549,ARG,YR2015,
10566,549,ARG,YR2016,
10567,549,ARG,YR2017,
10568,549,ARG,YR2018,
10569,549,ARG,YR2019,
10570,549,ARG,YR2020,
10571,549,DZA,YR2010,
10572,549,DZA,YR2011,
10573,549,DZA,YR2012,
10574,549,DZA,YR2013,
10575,549,DZA,YR2014,
10576,549,DZA,YR2015,
10577,549,DZA,YR2016,
10578,549,DZA,YR2017,
10579,549,DZA,YR2018,
10580,549,DZA,YR2019,
10581,549,DZA,YR2020,
10582,549,ETH,YR2010,
10583,549,ETH,YR2011,
10584,549,ETH,YR2012,
10585,549,ETH,YR2013,
10586,549,ETH,YR2014,
10587,549,ETH,YR2015,
10588,549,ETH,YR2016,
10589,549,ETH,YR2017,
10590,549,ETH,YR2018,
10591,549,ETH,YR2019,
10592,549,ETH,YR2020,
10593,549,TZA,YR2010,
10594,549,TZA,YR2011,
10595,549,TZA,YR2012,
10596,549,TZA,YR2013,
10597,549,TZA,YR2014,
10598,549,TZA,YR2015,
10599,549,TZA,YR2016,
10600,549,TZA,YR2017,
10601,549,TZA,YR2018,
10602,549,TZA,YR2019,
10603,549,TZA,YR2020,
10604,549,UZB,YR2010,
10605,549,UZB,YR2011,
10606,549,UZB,YR2012,
10607,549,UZB,YR2013,
10608,549,UZB,YR2014,
10609,549,UZB,YR2015,
10610,549,UZB,YR2016,
10611,549,UZB,YR2017,
10612,549,UZB,YR2018,
10613,549,UZB,YR2019,
10614,549,UZB,YR2020,
10615,549,VNM,YR2010,
10616,549,VNM,YR2011,
10617,549,VNM,YR2012,
10618,549,VNM,YR2013,
10619,549,VNM,YR2014,
10620,549,VNM,YR2015,
10621,549,VNM,YR2016,
10622,549,VNM,YR2017,
10623,549,VNM,YR2018,
10624,549,VNM,YR2019,
10625,549,VNM,YR2020,
10626,552,ARG,YR2010,8132573.1
10627,552,ARG,YR2011,4871630.0
10628,552,ARG,YR2012,3477376.8
10629,552,ARG,YR2013,3467499.0
10630,552,ARG,YR2014,0.0
10631,552,ARG,YR2015,2988474.3
10632,552,ARG,YR2016,7780499.8
10633,552,ARG,YR2017,14716793.6
10634,552,ARG,YR2018,27501235.4
10635,552,ARG,YR2019,43834350.8
10636,552,ARG,YR2020,49377470.3
10637,552,DZA,YR2010,
10638,552,DZA,YR2011,
10639,552,DZA,YR2012,
10640,552,DZA,YR2013,
10641,552,DZA,YR2014,
10642,552,DZA,YR2015,
10643,552,DZA,YR2016,
10644,552,DZA,YR2017,
10645,552,DZA,YR2018,
10646,552,DZA,YR2019,
10647,552,DZA,YR2020,
10648,552,ETH,YR2010,55085531.0
10649,552,ETH,YR2011,65890860.0
10650,552,ETH,YR2012,77327188.8
10651,552,ETH,YR2013,80550214.5
10652,552,ETH,YR2014,80245888.8
10653,552,ETH,YR2015,83393919.0
10654,552,ETH,YR2016,85020414.8
10655,552,ETH,YR2017,89214971.9
10656,552,ETH,YR2018,88015154.0
10657,552,ETH,YR2019,83388879.7
10658,552,ETH,YR2020,85154809.1
10659,552,TZA,YR2010,53073729.8
10660,552,TZA,YR2011,52150170.0
10661,552,TZA,YR2012,49358388.6
10662,552,TZA,YR2013,47094520.5
10663,552,TZA,YR2014,54868467.5
10664,552,TZA,YR2015,52761216.5
10665,552,TZA,YR2016,50174151.4
10666,552,TZA,YR2017,49673394.6
10667,552,TZA,YR2018,70595052.1
10668,552,TZA,YR2019,77183129.9
10669,552,TZA,YR2020,85552435.4
10670,552,UZB,YR2010,51628652.9
10671,552,UZB,YR2011,57231780.0
10672,552,UZB,YR2012,64900366.8
10673,552,UZB,YR2013,61844156.5
10674,552,UZB,YR2014,56898898.0
10675,552,UZB,YR2015,52481167.2
10676,552,UZB,YR2016,53365997.1
10677,552,UZB,YR2017,51338191.4
10678,552,UZB,YR2018,47866908.2
10679,552,UZB,YR2019,44388714.9
10680,552,UZB,YR2020,46080368.8
10681,552,VNM,YR2010,18054169.6
10682,552,VNM,YR2011,24982810.0
10683,552,VNM,YR2012,30795051.6
10684,552,VNM,YR2013,35635820.5
10685,552,VNM,YR2014,35324447.9
10686,552,VNM,YR2015,33087385.8
10687,552,VNM,YR2016,36763024.6
10688,552,VNM,YR2017,44869161.9
10689,552,VNM,YR2018,45781584.6
10690,552,VNM,YR2019,50414123.1
10691,552,VNM,YR2020,53079710.2
10692,555,ARG,YR2010,
10693,555,ARG,YR2011,
10694,555,ARG,YR2012,
10695,555,ARG,YR2013,
10696,555,ARG,YR2014,
10697,555,ARG,YR2015,
10698,555,ARG,YR2016,
10699,555,ARG,YR2017,
10700,555,ARG,YR2018,
10701,555,ARG,YR2019,
10702,555,ARG,YR2020,
10703,555,DZA,YR2010,
10704,555,DZA,YR2011,
10705,555,DZA,YR2012,
10706,555,DZA,YR2013,
10707,555,DZA,YR2014,
10708,555,DZA,YR2015,
10709,555,DZA,YR2016,
10710,555,DZA,YR2017,
10711,555,DZA,YR2018,
10712,555,DZA,YR2019,
10713,555,DZA,YR2020,
10714,555,ETH,YR2010,
10715,555,ETH,YR2011,
10716,555,ETH,YR2012,
10717,555,ETH,YR2013,
10718,555,ETH,YR2014,
10719,555,ETH,YR2015,
10720,555,ETH,YR2016,
10721,555,ETH,YR2017,
10722,555,ETH,YR2018,
10723,555,ETH,YR2019,
10724,555,ETH,YR2020,
10725,555,TZA,YR2010,
10726,555,TZA,YR2011,
10727,555,TZA,YR2012,
10728,555,TZA,YR2013,
10729,555,TZA,YR2014,
10730,555,TZA,YR2015,
10731,555,TZA,YR2016,
10732,555,TZA,YR2017,
10733,555,TZA,YR2018,
10734,555,TZA,YR2019,
10735,555,TZA,YR2020,
10736,555,UZB,YR2010,
10737,555,UZB,YR2011,
10738,555,UZB,YR2012,
10739,555,UZB,YR2013,
10740,555,UZB,YR2014,
10741,555,UZB,YR2015,
10742,555,UZB,YR2016,
10743,555,UZB,YR2017,
10744,555,UZB,YR2018,
10745,555,UZB,YR2019,
10746,555,UZB,YR2020,
10747,555,VNM,YR2010,
10748,555,VNM,YR2011,
10749,555,VNM,YR2012,
10750,555,VNM,YR2013,
10751,555,VNM,YR2014,
10752,555,VNM,YR2015,
10753,555,VNM,YR2016,
10754,555,VNM,YR2017,
10755,555,VNM,YR2018,
10756,555,VNM,YR2019,
10757,555,VNM,YR2020,
10758,558,ARG,YR2010,
10759,558,ARG,YR2011,
10760,558,ARG,YR2012,
10761,558,ARG,YR2013,
10762,558,ARG,YR2014,
10763,558,ARG,YR2015,
10764,558,ARG,YR2016,
10765,558,ARG,YR2017,
10766,558,ARG,YR2018,
10767,558,ARG,YR2019,
10768,558,ARG,YR2020,
10769,558,DZA,YR2010,
10770,558,DZA,YR2011,
10771,558,DZA,YR2012,
10772,558,DZA,YR2013,
10773,558,DZA,YR2014,
10774,558,DZA,YR2015,
10775,558,DZA,YR2016,
10776,558,DZA,YR2017,
10777,558,DZA,YR2018,
10778,558,DZA,YR2019,
10779,558,DZA,YR2020,
10780,558,ETH,YR2010,
10781,558,ETH,YR2011,
10782,558,ETH,YR2012,
10783,558,ETH,YR2013,
10784,558,ETH,YR2014,
10785,558,ETH,YR2015,
10786,558,ETH,YR2016,
10787,558,ETH,YR2017,
10788,558,ETH,YR2018,
10789,558,ETH,YR2019,
10790,558,ETH,YR2020,
10791,558,TZA,YR2010,
10792,558,TZA,YR2011,
10793,558,TZA,YR2012,
10794,558,TZA,YR2013,
10795,558,TZA,YR2014,
10796,558,TZA,YR2015,
10797,558,TZA,YR2016,
10798,558,TZA,YR2017,
10799,558,TZA,YR2018,
10800,558,TZA,YR2019,
10801,558,TZA,YR2020,
10802,558,UZB,YR2010,
10803,558,UZB,YR2011,
10804,558,UZB,YR2012,
10805,558,UZB,YR2013,
10806,558,UZB,YR2014,
10807,558,UZB,YR2015,
10808,558,UZB,YR2016,
10809,558,UZB,YR2017,
10810,558,UZB,YR2018,
10811,558,UZB,YR2019,
10812,558,UZB,YR2020,
10813,558,VNM,YR2010,
10814,558,VNM,YR2011,
10815,558,VNM,YR2012,
10816,558,VNM,YR2013,
10817,558,VNM,YR2014,
10818,558,VNM,YR2015,
10819,558,VNM,YR2016,
10820,558,VNM,YR2017,
10821,558,VNM,YR2018,
10822,558,VNM,YR2019,
10823,558,VNM,YR2020,
10824,561,ARG,YR2010,
10825,561,ARG,YR2011,
10826,561,ARG,YR2012,
10827,561,ARG,YR2013,
10828,561,ARG,YR2014,
10829,561,ARG,YR2015,
10830,561,ARG,YR2016,
10831,561,ARG,YR2017,
10832,561,ARG,YR2018,
10833,561,ARG,YR2019,
10834,561,ARG,YR2020,
10835,561,DZA,YR2010,
10836,561,DZA,YR2011,
10837,561,DZA,YR2012,
10838,561,DZA,YR2013,
10839,561,DZA,YR2014,
10840,561,DZA,YR2015,
10841,561,DZA,YR2016,
10842,561,DZA,YR2017,
10843,561,DZA,YR2018,
10844,561,DZA,YR2019,
10845,561,DZA,YR2020,
10846,561,ETH,YR2010,
10847,561,ETH,YR2011,
10848,561,ETH,YR2012,
10849,561,ETH,YR2013,
10850,561,ETH,YR2014,
10851,561,ETH,YR2015,
10852,561,ETH,YR2016,
10853,561,ETH,YR2017,
10854,561,ETH,YR2018,
10855,561,ETH,YR2019,
10856,561,ETH,YR2020,
10857,561,TZA,YR2010,
10858,561,TZA,YR2011,
10859,561,TZA,YR2012,
10860,561,TZA,YR2013,
10861,561,TZA,YR2014,
10862,561,TZA,YR2015,
10863,561,TZA,YR2016,
10864,561,TZA,YR2017,
10865,561,TZA,YR2018,
10866,561,TZA,YR2019,
10867,561,TZA,YR2020,
10868,561,UZB,YR2010,
10869,561,UZB,YR2011,
10870,561,UZB,YR2012,
10871,561,UZB,YR2013,
10872,561,UZB,YR2014,
10873,561,UZB,YR2015,
10874,561,UZB,YR2016,
10875,561,UZB,YR2017,
10876,561,UZB,YR2018,
10877,561,UZB,YR2019,
10878,561,UZB,YR2020,
10879,561,VNM,YR2010,
10880,561,VNM,YR2011,
10881,561,VNM,YR2012,
10882,561,VNM,YR2013,
10883,561,VNM,YR2014,
10884,561,VNM,YR2015,
10885,561,VNM,YR2016,
10886,561,VNM,YR2017,
10887,561,VNM,YR2018,
10888,561,VNM,YR2019,
10889,561,VNM,YR2020,
10890,566,ARG,YR2010,
10891,566,ARG,YR2011,
10892,566,ARG,YR2012,
10893,566,ARG,YR2013,
10894,566,ARG,YR2014,
10895,566,ARG,YR2015,
10896,566,ARG,YR2016,
10897,566,ARG,YR2017,
10898,566,ARG,YR2018,
10899,566,ARG,YR2019,
10900,566,ARG,YR2020,
10901,566,DZA,YR2010,112140266.6
10902,566,DZA,YR2011,107682133.3
10903,566,DZA,YR2012,105602133.3
10904,566,DZA,YR2013,100738666.7
10905,566,DZA,YR2014,87482133.4
10906,566,DZA,YR2015,70322933.4
10907,566,DZA,YR2016,56057333.3
10908,566,DZA,YR2017,42436266.8
10909,566,DZA,YR2018,30572533.5
10910,566,DZA,YR2019,21045866.6
10911,566,DZA,YR2020,14831466.8
10912,566,ETH,YR2010,17775200.0
10913,566,ETH,YR2011,21110666.6
10914,566,ETH,YR2012,21820800.0
10915,566,ETH,YR2013,21216266.7
10916,566,ETH,YR2014,20962133.3
10917,566,ETH,YR2015,24134666.7
10918,566,ETH,YR2016,31598400.0
10919,566,ETH,YR2017,34897866.8
10920,566,ETH,YR2018,39032266.8
10921,566,ETH,YR2019,36401333.3
10922,566,ETH,YR2020,44221600.0
10923,566,TZA,YR2010,2424606.9
10924,566,TZA,YR2011,2324533.3
10925,566,TZA,YR2012,2224606.9
10926,566,TZA,YR2013,2124606.9
10927,566,TZA,YR2014,2024533.3
10928,566,TZA,YR2015,1924533.3
10929,566,TZA,YR2016,1824533.3
10930,566,TZA,YR2017,1724533.3
10931,566,TZA,YR2018,1624533.3
10932,566,TZA,YR2019,1474666.7
10933,566,TZA,YR2020,1424533.3
10934,566,UZB,YR2010,14219733.3
10935,566,UZB,YR2011,16892000.0
10936,566,UZB,YR2012,34823733.3
10937,566,UZB,YR2013,36566666.6
10938,566,UZB,YR2014,35822133.3
10939,566,UZB,YR2015,37769066.6
10940,566,UZB,YR2016,54862666.7
10941,566,UZB,YR2017,80755733.3
10942,566,UZB,YR2018,94991466.5
10943,566,UZB,YR2019,125452000.2
10944,566,UZB,YR2020,142262400.1
10945,566,VNM,YR2010,
10946,566,VNM,YR2011,
10947,566,VNM,YR2012,0.0
10948,566,VNM,YR2013,0.0
10949,566,VNM,YR2014,18002133.3
10950,566,VNM,YR2015,24088000.0
10951,566,VNM,YR2016,27340266.7
10952,566,VNM,YR2017,28945600.0
10953,566,VNM,YR2018,27128533.3
10954,566,VNM,YR2019,25066133.4
10955,566,VNM,YR2020,23003733.3
10956,573,ARG,YR2010,
10957,573,ARG,YR2011,
10958,573,ARG,YR2012,
10959,573,ARG,YR2013,
10960,573,ARG,YR2014,
10961,573,ARG,YR2015,
10962,573,ARG,YR2016,
10963,573,ARG,YR2017,
10964,573,ARG,YR2018,
10965,573,ARG,YR2019,
10966,573,ARG,YR2020,
10967,573,DZA,YR2010,
10968,573,DZA,YR2011,
10969,573,DZA,YR2012,
10970,573,DZA,YR2013,
10971,573,DZA,YR2014,
10972,573,DZA,YR2015,
10973,573,DZA,YR2016,
10974,573,DZA,YR2017,
10975,573,DZA,YR2018,
10976,573,DZA,YR2019,
10977,573,DZA,YR2020,
10978,573,ETH,YR2010,
10979,573,ETH,YR2011,
10980,573,ETH,YR2012,
10981,573,ETH,YR2013,
10982,573,ETH,YR2014,
10983,573,ETH,YR2015,
10984,573,ETH,YR2016,
10985,573,ETH,YR2017,
10986,573,ETH,YR2018,
10987,573,ETH,YR2019,
10988,573,ETH,YR2020,
10989,573,TZA,YR2010,
10990,573,TZA,YR2011,
10991,573,TZA,YR2012,
10992,573,TZA,YR2013,
10993,573,TZA,YR2014,
10994,573,TZA,YR2015,
10995,573,TZA,YR2016,
10996,573,TZA,YR2017,
10997,573,TZA,YR2018,
10998,573,TZA,YR2019,
10999,573,TZA,YR2020,
11000,573,UZB,YR2010,
11001,573,UZB,YR2011,
11002,573,UZB,YR2012,
11003,573,UZB,YR2013,
11004,573,UZB,YR2014,
11005,573,UZB,YR2015,
11006,573,UZB,YR2016,
11007,573,UZB,YR2017,
11008,573,UZB,YR2018,
11009,573,UZB,YR2019,
11010,573,UZB,YR2020,
11011,573,VNM,YR2010,
11012,573,VNM,YR2011,
11013,573,VNM,YR2012,
11014,573,VNM,YR2013,
11015,573,VNM,YR2014,
11016,573,VNM,YR2015,
11017,573,VNM,YR2016,
11018,573,VNM,YR2017,
11019,573,VNM,YR2018,
11020,573,VNM,YR2019,
11021,573,VNM,YR2020,
11022,576,ARG,YR2010,
11023,576,ARG,YR2011,
11024,576,ARG,YR2012,
11025,576,ARG,YR2013,
11026,576,ARG,YR2014,
11027,576,ARG,YR2015,
11028,576,ARG,YR2016,0.0
11029,576,ARG,YR2017,316405.7
11030,576,ARG,YR2018,383934.6
11031,576,ARG,YR2019,1502246.4
11032,576,ARG,YR2020,30274200.1
11033,576,DZA,YR2010,375496921.0
11034,576,DZA,YR2011,369241509.2
11035,576,DZA,YR2012,29241116.4
11036,576,DZA,YR2013,27622600.4
11037,576,DZA,YR2014,20955207.6
11038,576,DZA,YR2015,14287814.8
11039,576,DZA,YR2016,7620422.1
11040,576,DZA,YR2017,5082641.3
11041,576,DZA,YR2018,2544860.4
11042,576,DZA,YR2019,0.0
11043,576,DZA,YR2020,
11044,576,ETH,YR2010,
11045,576,ETH,YR2011,
11046,576,ETH,YR2012,0.0
11047,576,ETH,YR2013,0.0
11048,576,ETH,YR2014,0.0
11049,576,ETH,YR2015,0.0
11050,576,ETH,YR2016,0.0
11051,576,ETH,YR2017,1409666.4
11052,576,ETH,YR2018,14430090.5
11053,576,ETH,YR2019,11894514.6
11054,576,ETH,YR2020,9920514.6
11055,576,TZA,YR2010,14484411.2
11056,576,TZA,YR2011,31088359.4
11057,576,TZA,YR2012,37611980.9
11058,576,TZA,YR2013,41785160.0
11059,576,TZA,YR2014,40905377.8
11060,576,TZA,YR2015,33999455.4
11061,576,TZA,YR2016,30924710.7
11062,576,TZA,YR2017,28804901.3
11063,576,TZA,YR2018,25730156.6
11064,576,TZA,YR2019,22655411.8
11065,576,TZA,YR2020,19580667.1
11066,576,UZB,YR2010,
11067,576,UZB,YR2011,
11068,576,UZB,YR2012,
11069,576,UZB,YR2013,
11070,576,UZB,YR2014,
11071,576,UZB,YR2015,
11072,576,UZB,YR2016,
11073,576,UZB,YR2017,
11074,576,UZB,YR2018,
11075,576,UZB,YR2019,5000680.7
11076,576,UZB,YR2020,5000680.7
11077,576,VNM,YR2010,
11078,576,VNM,YR2011,
11079,576,VNM,YR2012,
11080,576,VNM,YR2013,
11081,576,VNM,YR2014,
11082,576,VNM,YR2015,
11083,576,VNM,YR2016,
11084,576,VNM,YR2017,
11085,576,VNM,YR2018,
11086,576,VNM,YR2019,
11087,576,VNM,YR2020,
11088,580,ARG,YR2010,
11089,580,ARG,YR2011,
11090,580,ARG,YR2012,
11091,580,ARG,YR2013,
11092,580,ARG,YR2014,
11093,580,ARG,YR2015,
11094,580,ARG,YR2016,
11095,580,ARG,YR2017,
11096,580,ARG,YR2018,
11097,580,ARG,YR2019,
11098,580,ARG,YR2020,
11099,580,DZA,YR2010,
11100,580,DZA,YR2011,
11101,580,DZA,YR2012,
11102,580,DZA,YR2013,
11103,580,DZA,YR2014,
11104,580,DZA,YR2015,
11105,580,DZA,YR2016,
11106,580,DZA,YR2017,
11107,580,DZA,YR2018,
11108,580,DZA,YR2019,
11109,580,DZA,YR2020,
11110,580,ETH,YR2010,
11111,580,ETH,YR2011,
11112,580,ETH,YR2012,
11113,580,ETH,YR2013,
11114,580,ETH,YR2014,
11115,580,ETH,YR2015,
11116,580,ETH,YR2016,
11117,580,ETH,YR2017,
11118,580,ETH,YR2018,
11119,580,ETH,YR2019,
11120,580,ETH,YR2020,
11121,580,TZA,YR2010,
11122,580,TZA,YR2011,
11123,580,TZA,YR2012,
11124,580,TZA,YR2013,
11125,580,TZA,YR2014,
11126,580,TZA,YR2015,
11127,580,TZA,YR2016,
11128,580,TZA,YR2017,
11129,580,TZA,YR2018,
11130,580,TZA,YR2019,
11131,580,TZA,YR2020,
11132,580,UZB,YR2010,
11133,580,UZB,YR2011,
11134,580,UZB,YR2012,
11135,580,UZB,YR2013,
11136,580,UZB,YR2014,
11137,580,UZB,YR2015,
11138,580,UZB,YR2016,
11139,580,UZB,YR2017,
11140,580,UZB,YR2018,
11141,580,UZB,YR2019,
11142,580,UZB,YR2020,
11143,580,VNM,YR2010,
11144,580,VNM,YR2011,
11145,580,VNM,YR2012,
11146,580,VNM,YR2013,
11147,580,VNM,YR2014,
11148,580,VNM,YR2015,
11149,580,VNM,YR2016,
11150,580,VNM,YR2017,
11151,580,VNM,YR2018,
11152,580,VNM,YR2019,
11153,580,VNM,YR2020,
11154,625,ARG,YR2010,
11155,625,ARG,YR2011,
11156,625,ARG,YR2012,
11157,625,ARG,YR2013,
11158,625,ARG,YR2014,
11159,625,ARG,YR2015,
11160,625,ARG,YR2016,
11161,625,ARG,YR2017,
11162,625,ARG,YR2018,
11163,625,ARG,YR2019,
11164,625,ARG,YR2020,
11165,625,DZA,YR2010,
11166,625,DZA,YR2011,
11167,625,DZA,YR2012,
11168,625,DZA,YR2013,
11169,625,DZA,YR2014,
11170,625,DZA,YR2015,
11171,625,DZA,YR2016,
11172,625,DZA,YR2017,
11173,625,DZA,YR2018,
11174,625,DZA,YR2019,
11175,625,DZA,YR2020,
11176,625,ETH,YR2010,
11177,625,ETH,YR2011,
11178,625,ETH,YR2012,
11179,625,ETH,YR2013,
11180,625,ETH,YR2014,
11181,625,ETH,YR2015,
11182,625,ETH,YR2016,
11183,625,ETH,YR2017,
11184,625,ETH,YR2018,
11185,625,ETH,YR2019,
11186,625,ETH,YR2020,
11187,625,TZA,YR2010,
11188,625,TZA,YR2011,
11189,625,TZA,YR2012,
11190,625,TZA,YR2013,
11191,625,TZA,YR2014,
11192,625,TZA,YR2015,
11193,625,TZA,YR2016,
11194,625,TZA,YR2017,
11195,625,TZA,YR2018,
11196,625,TZA,YR2019,
11197,625,TZA,YR2020,
11198,625,UZB,YR2010,
11199,625,UZB,YR2011,
11200,625,UZB,YR2012,
11201,625,UZB,YR2013,
11202,625,UZB,YR2014,
11203,625,UZB,YR2015,
11204,625,UZB,YR2016,
11205,625,UZB,YR2017,
11206,625,UZB,YR2018,
11207,625,UZB,YR2019,
11208,625,UZB,YR2020,
11209,625,VNM,YR2010,
11210,625,VNM,YR2011,
11211,625,VNM,YR2012,
11212,625,VNM,YR2013,
11213,625,VNM,YR2014,
11214,625,VNM,YR2015,
11215,625,VNM,YR2016,
11216,625,VNM,YR2017,
11217,625,VNM,YR2018,
11218,625,VNM,YR2019,
11219,625,VNM,YR2020,
11220,630,ARG,YR2010,
11221,630,ARG,YR2011,
11222,630,ARG,YR2012,
11223,630,ARG,YR2013,
11224,630,ARG,YR2014,
11225,630,ARG,YR2015,
11226,630,ARG,YR2016,
11227,630,ARG,YR2017,
11228,630,ARG,YR2018,
11229,630,ARG,YR2019,
11230,630,ARG,YR2020,
11231,630,DZA,YR2010,
11232,630,DZA,YR2011,
11233,630,DZA,YR2012,
11234,630,DZA,YR2013,
11235,630,DZA,YR2014,
11236,630,DZA,YR2015,
11237,630,DZA,YR2016,
11238,630,DZA,YR2017,
11239,630,DZA,YR2018,
